category,pipedrive_org_id,pipedrive_org_name,blank_field_to_fill,existing_field,existing_value,proposed_value,source_table,source_id,source_field,confidence_tier,match_strategy,reason,candidate_count,source_name,source_exact_name_match
unmatched,7370,Getz's Auto Body & Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7374,"Ted's Auto Repair, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7375,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7378,"Mannheim Body Works, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7381,Firestone Roselle Car Care Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7382,Woodfield Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7383,Noble Towing & Automotive,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7385,"M&V Auto Body & Sales, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7387,Atomic Transmissions,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7388,Cole's Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7390,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7393,"Villa Park Body Shop, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7394,Cliff's Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7395,Eryops Bodycraft Inc.,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7396,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7397,"Selga, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7398,Car-O-Practors Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7399,Car Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7400,"Dodwell Auto Body, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7402,"Petersen's Auto Body, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7404,Schaumburg Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7405,E & L Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7406,Dempster Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7408,Consolidated Auto Service Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7416,Dave's Pro Collison,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7417,"Kenn's Auto Repair, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7423,River Oaks Auto Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7425,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7426,Athenian Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7427,R M Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7428,Schoon's Body & Fender Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7430,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7431,Bajan Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7433,Supreme Radiator & Body Company,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7439,Carcare Collision Center & Towing,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7440,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7441,Gene's Collision & Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7442,Body Builders Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7443,"South County Auto, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7444,J&D Enterprises,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7445,Stowe Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7446,Manhattan Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7447,Coy's Auto Rebuilders & Towing,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7448,"JDM Automall Collision Center, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7450,Gator Customs,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7452,Pfeiffer's Fiberglass Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7456,Monee Auto Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7458,Sergio's Collison Experts,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7460,Pohlman's Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7461,Midwest Auto Tops & Upholstery,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7465,Mitchell's Motors,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7466,New Earl Scheib Paint & Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7469,Van's Auto Appearance Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7470,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7471,Southerland's Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7472,Riverdale Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7473,Lombardi Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7476,"Lee Body Shop, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7481,Perfect Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7482,Joe Madden Ford Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7483,Hart's Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7485,Lavaty's Automotive Services,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7487,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7496,Old Coach Works Restoration,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7501,"B&L Auto Body, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7506,Salmart Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7507,Wreck & Roll Autobody,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7508,Complete Auto Service,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7511,Presto Dent Company,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7512,Richard's Body Shop on Grand,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7513,Eurotech Car,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7518,Riverpoint Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7519,Chinatown Classic Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7522,Jefferson Auto Construction,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7523,Classic Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7526,Royal Auto Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7527,All Tech Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7528,JM Towing Services,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7530,"Grand Auto Center, Incorporated",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7533,"Rose Auto & Body Shop, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7535,Ken's Auto Service,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7538,L & A Auto Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7543,"Kaotic Customs, Incorporated",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7545,"P & J Super Auto, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7547,Collision Centers of America,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7548,Classic Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7549,"Phillip's Auto Body Shop, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7550,AP Custom Cycles & Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7554,Dynamic Auto Services,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7555,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7556,Mac Auto Body & Paint Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7557,Car Smart Z-Tech,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7560,Kar-D-Ology Werks,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7562,International Auto Design,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7563,Rite Choice Motors Inc,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7565,Z Z Auto Body & Sales,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7567,Astro Auto Service Inc.,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7568,L A Motors,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7569,Deb's Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7571,"New Belmont Auto Enterprises, Incorporated",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7572,Four Star Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7573,Leon's Automotive & Body Sales,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7574,Mane Motor's Body & Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7575,Nisha Auto Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7576,Nu-Life Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7577,Paulen Auto Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7578,Pioneer Auto Works,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7581,Meineke Discount Mufflers,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7582,Roseland Auto Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7585,Central Auto Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7586,Concord Auto Body Shop/Towing,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7587,Adam Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7588,Firma Auto Construction & Sales,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7589,MAACO Auto Painting & Bodywork,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7592,"Shore Auto Rebuilders, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7595,Piast Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7599,Metro Collision Experts,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7600,"Brompton Body Shop, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7601,Jersey Automotive Inc,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7603,Carr's Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7606,Uptown Auto Service,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7607,Value Services,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7610,Hi-Tech Auto Body of Niles,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7611,Danihel Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7617,New Earl Scheib Paint & Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7618,"Alltech Auto, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7619,Mc Cormick Auto Care Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7620,Glenview Auto Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7621,"Scarsdale Auto Repair, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7624,Metal Masters CARSTAR,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7626,Smiley Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7627,Grinstead Auto Paint & Supply,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7628,Riley & Son's,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7629,South County Auto,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7630,"Akzo Nobel Coating, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7631,Hyman's Auto Supply Company,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7633,West Suburban,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7634,Westwood Automotive,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7638,Collision Plus - Belleville,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7639,A-Z Auto Specialists,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7640,"Acacia Park Auto Body, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7650,The Glen Auto Body Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7655,"B&L Automotive Repairs, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7659,"Cal’s Collision Center, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7664,Charlotte Paint & Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7665,Cherry Creek Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7681,Jerry's Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7682,Jay Kay Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7683,Libertyville Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7684,"Mayer’s Collision Center, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7689,Niebling Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7691,Apple Collision and Glass Apple Valley,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7693,Raymond Chevrolet,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7695,Ridgeway CARSTAR Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7698,Schaumburg Jeep,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7701,TechniCraft,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7703,Tri-City Auto,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7704,Town & Country Sales Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7705,Westmont Body Werks,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7706,WGM Auto Rebuilders,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7707,Zeman Auto Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7713,Reed Nissan - Motors Body Shop,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7714,Seaford Burton,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7715,Tech-Cor,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7716,Don Brown Chevrolet,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7718,Moffitt's Ford Lincoln,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7719,Huey's Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7720,Tulsa Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7721,Joe Machens Nissan,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7722,Midwest Body Shop Inc of Garden City,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7737,Van Dyn Hoven Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7741,"HP Suites, LLC",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7744,Rusty Eck Collision Repair Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7745,AIC Auto Industrial Color,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7747,"Custom Graphics & Promotions, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7748,Castle Group Health,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7754,Oregon Autobody,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7755,Superior Ford Autobody,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7759,"South Lyon Collision, Inc.",,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7761,Konica Minolta,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7768,Countywide  Collision Repair,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7777,Tripp’s Auto Shop & Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7783,Saunders & Portugal,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7785,Friendly Chevrolet,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7786,Wayzata Nissan,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7793,Heppner’s Auto Body - Woodlane,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7794,Heppner’s Auto Body - Commons,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7796,Heppner’s Auto Body - Inver Grove,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7799,Mack’s Carstar Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7803,Chuck Nash Auto Group - Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7805,Collision Center of Columbia,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7806,Collision Specialists of Texas,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7809,1st Class Collision of Escondido,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7810,Heppner’s Rivercity Collision,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7840,Oka’s Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7842,West Loop Auto Body,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7854,Sea Breeze Auto Body Repairs,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7857,Blue Bonnet Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7859,Fix Auto Sunset,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7874,Greater Pittsburgh Collision Works,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7880,Horne Ford of Nogales,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7883,Finish Masters Body & Paint,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7885,Classic Collision Valencia,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
unmatched,7890,Hacienda Ford Collision Center,,,,,,,,unmatched,no_match,"No unique source row found using phone, name plus ZIP/address, or normalized name.",,,
